image_name,confidence_value,IoU_value
IMG_1234.jpg,0.5177586078643799,0.8878157
IMG_1243.jpg,0.8869361281394958,0.94527024
IMG_1263.jpg,0.8828902840614319,0.9302936
IMG_1284.jpg,0.5714606046676636,0.7184319
IMG_20100101_031404.jpg,0.715139627456665,0.9566956
IMG_20100101_032415.jpg,0.62596595287323,0.90531486
IMG_20100101_032553.jpg,0.7202004790306091,0.88250697
IMG_20100101_033113.jpg,0.8601495623588562,0.9261212
IMG_20100101_033117.jpg,0.813543975353241,0.86255544
IMG_20100101_033559.jpg,0.497283399105072,0.91087
IMG_20100101_033637.jpg,0.810573160648346,0.0
IMG_20180713_104842.jpg,0.7828845381736755,0.9384016
IMG_20180713_110324.jpg,0.31913939118385315,0.0
IMG_20180714_103949.jpg,0.8157380819320679,0.89597076
IMG_20180717_120957.jpg,0.744260847568512,0.93013954
IMG_20180717_122754.jpg,0.8789772391319275,0.0
IMG_20180719_123752.jpg,0.7945625185966492,0.9334099
IMG_20180719_143723.jpg,0.7943161725997925,0.9187998
IMG_20180720_142111.jpg,0.781509518623352,0.2614952
IMG_20180720_142558.jpg,0.5268608927726746,0.5928761
IMG_20180720_142731.jpg,0.7533509731292725,0.9528564
IMG_20180720_143100.jpg,0.7701535820960999,0.8766474
IMG_20180721_090127.jpg,0.7051741480827332,0.9920495
IMG_20180721_091732.jpg,0.6741047501564026,0.9204538
IMG_20180723_123134.jpg,0.8911780118942261,0.9539715
IMG_20180723_123154.jpg,0.5016459226608276,0.3028349
IMG_20180723_123302.jpg,0.45929214358329773,0.1293815
IMG_20180724_121309.jpg,0.7291505932807922,0.48906
IMG_20180724_121832.jpg,0.6590427160263062,0.83996046
IMG_20180724_121957.jpg,0.517637312412262,0.88232833
IMG_20180724_123021.jpg,0.5275432467460632,0.62969184
IMG_20180724_125716.jpg,0.9210603833198547,0.9365327
IMG_20180724_150928.jpg,0.8723786473274231,0.90796775
IMG_20180725_122016.jpg,0.7912759184837341,0.0
IMG_20180725_122619.jpg,0.8728048801422119,0.8864823
IMG_20180726_122652.jpg,0.8454313278198242,0.7728485
IMG_20180810_092723.jpg,0.8410223722457886,0.8525063
IMG_20180810_093037.jpg,0.8431663513183594,0.9836397
IMG_20180810_093330.jpg,0.7606022953987122,0.9311362
IMG_20180811_083610.jpg,0.6241748332977295,0.5487464
