image_name,confidence_value,IoU_value
IMG_1234.jpg,0.7084735631942749,0.15004229545593262
IMG_1243.jpg,0.8734058141708374,0.9486773014068604
IMG_1263.jpg,0.8640011548995972,0.9335360527038574
IMG_1284.jpg,0.3696206510066986,0.2495749443769455
IMG_20100101_031404.jpg,0.7955026626586914,0.8637275099754333
IMG_20100101_032415.jpg,0.821877658367157,0.8832514882087708
IMG_20100101_032553.jpg,0.7243812084197998,0.8901001214981079
IMG_20100101_033113.jpg,0.9167777299880981,0.9348774552345276
IMG_20100101_033117.jpg,0.8631872534751892,0.8960351943969727
IMG_20100101_033559.jpg,0.7588546872138977,0.8585272431373596
IMG_20100101_033637.jpg,0.8943732976913452,0.0
IMG_20180713_104842.jpg,0.8238126039505005,0.0
IMG_20180713_110324.jpg,0.4271220564842224,0.0
IMG_20180714_103949.jpg,0.5406741499900818,0.2581901252269745
IMG_20180717_120957.jpg,0.3113580346107483,0.4368538558483124
IMG_20180717_122754.jpg,0.9399637579917908,0.919726550579071
IMG_20180719_123752.jpg,0.6625092029571533,0.4995669722557068
IMG_20180719_143723.jpg,0.8081967830657959,0.826289176940918
IMG_20180720_142111.jpg,0.6899459362030029,0.468901664018631
IMG_20180720_142558.jpg,0.648023784160614,0.8458593487739563
IMG_20180720_142731.jpg,0.8990687131881714,0.9533054232597351
IMG_20180720_143100.jpg,0.7137700915336609,0.9524557590484619
IMG_20180721_090127.jpg,0.3406936526298523,0.8156250715255737
IMG_20180721_091732.jpg,0.6391687393188477,0.831198513507843
IMG_20180723_123134.jpg,0.9130752086639404,0.941801130771637
IMG_20180723_123154.jpg,0.6218222379684448,0.28315064311027527
IMG_20180723_123302.jpg,0.6487269401550293,0.6264374256134033
IMG_20180724_121309.jpg,0.8336758613586426,0.9741927981376648
IMG_20180724_121832.jpg,0.8999733328819275,0.9739024639129639
IMG_20180724_121957.jpg,0.7164011597633362,0.44324469566345215
IMG_20180724_123021.jpg,0.0,0.0
IMG_20180724_125716.jpg,0.9361807107925415,0.9721511602401733
IMG_20180724_150928.jpg,0.8812595009803772,0.8800694346427917
IMG_20180725_122016.jpg,0.606468141078949,0.9276508688926697
IMG_20180725_122619.jpg,0.9111027717590332,0.9128379821777344
IMG_20180726_122652.jpg,0.8271824717521667,0.8225938081741333
IMG_20180810_092723.jpg,0.8616742491722107,0.8355991244316101
IMG_20180810_093037.jpg,0.9488527774810791,0.9177458882331848
IMG_20180810_093330.jpg,0.7994291186332703,0.9182577729225159
IMG_20180811_083610.jpg,0.8456153869628906,0.6352369785308838
