image_name,confidence_value,IoU_value
IMG_1234.jpg,0.0,0.0
IMG_1243.jpg,0.9377052187919617,0.9710779190063477
IMG_1263.jpg,0.9133354425430298,0.9678277373313904
IMG_1284.jpg,0.0,0.0
IMG_20100101_031404.jpg,0.8156777620315552,0.9364040493965149
IMG_20100101_032415.jpg,0.7056111097335815,0.7707765102386475
IMG_20100101_032553.jpg,0.2531856298446655,0.8829471468925476
IMG_20100101_033113.jpg,0.8691723942756653,0.9523826241493225
IMG_20100101_033117.jpg,0.7157679796218872,0.8409407138824463
IMG_20100101_033559.jpg,0.5208576321601868,0.3692336976528168
IMG_20100101_033637.jpg,0.6547538638114929,0.0
IMG_20180713_104842.jpg,0.814398467540741,0.8612291812896729
IMG_20180713_110324.jpg,0.4430365264415741,0.5868139266967773
IMG_20180714_103949.jpg,0.8555355072021484,0.8997676372528076
IMG_20180717_120957.jpg,0.9048429131507874,0.0
IMG_20180717_122754.jpg,0.8450123071670532,0.8964499235153198
IMG_20180719_123752.jpg,0.6783389449119568,0.6674637794494629
IMG_20180719_143723.jpg,0.7822098731994629,0.9157809019088745
IMG_20180720_142111.jpg,0.8206698894500732,0.603862464427948
IMG_20180720_142558.jpg,0.47772085666656494,0.43938905000686646
IMG_20180720_142731.jpg,0.7775497436523438,0.9520073533058167
IMG_20180720_143100.jpg,0.9394679665565491,0.8531597852706909
IMG_20180721_090127.jpg,0.45749467611312866,0.9166857600212097
IMG_20180721_091732.jpg,0.753058910369873,0.965681791305542
IMG_20180723_123134.jpg,0.7679085731506348,0.8001059889793396
IMG_20180723_123154.jpg,0.4670935571193695,0.5461814999580383
IMG_20180723_123302.jpg,0.8284494876861572,0.0
IMG_20180724_121309.jpg,0.541563868522644,0.5687905550003052
IMG_20180724_121832.jpg,0.5138797760009766,0.845630407333374
IMG_20180724_121957.jpg,0.49363917112350464,0.8944792747497559
IMG_20180724_123021.jpg,0.0,0.0
IMG_20180724_125716.jpg,0.9358571767807007,0.9424716830253601
IMG_20180724_150928.jpg,0.8427990078926086,0.9253315925598145
IMG_20180725_122016.jpg,0.6618126630783081,0.3875124752521515
IMG_20180725_122619.jpg,0.8330193161964417,0.9115806221961975
IMG_20180726_122652.jpg,0.9054540395736694,0.8800069689750671
IMG_20180810_092723.jpg,0.880548357963562,0.8554225564002991
IMG_20180810_093037.jpg,0.8584193587303162,0.8790573477745056
IMG_20180810_093330.jpg,0.3124343752861023,0.7973166108131409
IMG_20180811_083610.jpg,0.33544644713401794,0.7434077262878418
