image_name,confidence_value,IoU_value
IMG_1234.jpg,0.7667539715766907,0.15412358939647675
IMG_1243.jpg,0.8860299587249756,0.9675291776657104
IMG_1263.jpg,0.8654921054840088,0.9204593896865845
IMG_1284.jpg,0.0,0.0
IMG_20100101_031404.jpg,0.9047128558158875,0.9028899669647217
IMG_20100101_032415.jpg,0.6640034914016724,0.8162689805030823
IMG_20100101_032553.jpg,0.7431676983833313,0.9726262092590332
IMG_20100101_033113.jpg,0.8939856290817261,0.9263584017753601
IMG_20100101_033117.jpg,0.5865131616592407,0.8208286166191101
IMG_20100101_033559.jpg,0.8187946081161499,0.8345190286636353
IMG_20100101_033637.jpg,0.9044880270957947,0.0
IMG_20180713_104842.jpg,0.7817210555076599,0.0
IMG_20180713_110324.jpg,0.5287075042724609,0.5013167858123779
IMG_20180714_103949.jpg,0.776336133480072,0.906722366809845
IMG_20180717_120957.jpg,0.4783455431461334,0.8381933569908142
IMG_20180717_122754.jpg,0.8931246399879456,0.20930445194244385
IMG_20180719_123752.jpg,0.745718777179718,0.9071423411369324
IMG_20180719_143723.jpg,0.7359970808029175,0.8987630605697632
IMG_20180720_142111.jpg,0.9385159015655518,0.27208298444747925
IMG_20180720_142558.jpg,0.7916820049285889,0.931264340877533
IMG_20180720_142731.jpg,0.8950037360191345,0.9640583992004395
IMG_20180720_143100.jpg,0.863075315952301,0.9086669087409973
IMG_20180721_090127.jpg,0.5922209024429321,0.9216870069503784
IMG_20180721_091732.jpg,0.587024986743927,0.9377124309539795
IMG_20180723_123134.jpg,0.8707929253578186,0.925676703453064
IMG_20180723_123154.jpg,0.8669880628585815,0.5614206194877625
IMG_20180723_123302.jpg,0.49760404229164124,0.9175352454185486
IMG_20180724_121309.jpg,0.7649776935577393,0.4279036223888397
IMG_20180724_121832.jpg,0.703818678855896,0.8306553363800049
IMG_20180724_121957.jpg,0.7042406797409058,0.3526381850242615
IMG_20180724_123021.jpg,0.0,0.0
IMG_20180724_125716.jpg,0.9339419007301331,0.9565083980560303
IMG_20180724_150928.jpg,0.90189129114151,0.8430430293083191
IMG_20180725_122016.jpg,0.8087419271469116,0.38291144371032715
IMG_20180725_122619.jpg,0.8694218397140503,0.9272738695144653
IMG_20180726_122652.jpg,0.9011257886886597,0.8595284223556519
IMG_20180810_092723.jpg,0.9520799517631531,0.7726278901100159
IMG_20180810_093037.jpg,0.7971894145011902,0.892690122127533
IMG_20180810_093330.jpg,0.8303925395011902,0.8752202391624451
IMG_20180811_083610.jpg,0.6867462396621704,0.9078631401062012
